State Name/Location,pricing,Emi,Project Name,Location,Config,Possession Status
hyderabad,20.25 L - 82.25 L,EMI starts at 48 K,Hivision Residency,"Kompally, Hyderabad","1, 2, 3, 4 BHK Apartment, Duplexes",Ready to Move
hyderabad,26.9 L - 36.53 L,EMI starts at 22.7 K,Dream Monarch,"Gaghan Pahad, Hyderabad","2, 3 BHK Villas",Ready to Move
hyderabad,16.96 L - 24.94 L,EMI starts at 15.5 K,Janapriya Arcadia,"Venkusa Estates, Hyderabad","2, 3 BHK Apartments",Ready to Move
hyderabad,11.7 L - 23.4 L,EMI starts at 14.5 K,New DMK Residency,"Gajularamaram, Hyderabad","1, 2 BHK Apartments",Ready to Move
hyderabad,27.28 L - 34.5 L,EMI starts at 21.5 K,Sri Sri Homes,"Gurram Guda, Hyderabad",3 BHK Villa,Ready to Move
hyderabad,25.84 L - 26.07 L,EMI starts at 16.2 K,Pride Meadows,"Balapur, Hyderabad",3 BHK Villa,Ready to Move
hyderabad,18.0 L - 21.79 L,EMI starts at 13.5 K,Mega Dream City,"Kurmaguda, Hyderabad","2, 3 BHK Villas",Ready to Move
hyderabad,19.55 L,EMI starts at 12.1 K,RAP Balaji Akkamma Residency,"B N Reddy Nagar, Hyderabad",2 BHK Apartment,Ready to Move
hyderabad,39.15 L - 43.88 L,EMI starts at 27.3 K,VRR Gayatri Enclave Phase 1,"Dammaiguda, Hyderabad","2, 3 BHK Row House, Duplexes",Ready to Move
hyderabad,39.15 L - 43.88 L,EMI starts at 27.3 K,VRR Gayatri Enclave Phase 2,"Dammaiguda, Hyderabad","2, 3 BHK Row Houses",Ready to Move
hyderabad,72.73 L - 2.05 Cr,EMI starts at 1.19 Lacs,Sanman Trinity Villas,"Bolarum, Hyderabad","3, 4 BHK Row Houses","Sep, 2020"
hyderabad,33.8 L - 39 L,EMI starts at 24.3 K,Vishweshwaria Sthirasthi Platinum 2,"Nadergul, Hyderabad","2, 3 BHK Row Houses",Ready to Move
hyderabad,40.5 L,EMI starts at 25.2 K,Green City,"Kukatpally, Hyderabad",2 BHK Row House,"Dec, 2018"
hyderabad,34.8 L - 39 L,EMI starts at 24.3 K,VRR Sree Sai Enclave,"Dammaiguda, Hyderabad","2, 3 BHK Row House, Duplexes",Ready to Move
hyderabad,37.95 L,EMI starts at 23.6 K,S N Enclaves,"Bandlaguda Jagir, Hyderabad",2 BHK Row House,Ready to Move
hyderabad,40.88 L - 61.95 L,EMI starts at 38.6 K,Janapriya Engineers Syndicate Silver Crest,"Sainikpuri, Hyderabad","3 BHK Villa, Row House",Ready to Move
hyderabad,6.34 L - 11.25 L,EMI starts at 7 K,Indo Infra ECO - Highway Gardens,Hyderabad,"1 RK, 1 BHK Row Houses",Ready to Move
hyderabad,44.0 L - 8.78 Cr,EMI starts at 5.13 Lacs,Suchirindia Vasavi Aryavartha Nagari,"Thumukunta, Hyderabad",Residential Plots,"May, 2021"
hyderabad,64.82 L - 1.17 Cr,EMI starts at 68.6 K,Bricks Skywoods,"Gopanapalli Thanda, Hyderabad","2, 3 BHK Apartments","Nov, 2022"
hyderabad,Universal Botanika Tower A And Tower B,"Gachibowli, Hyderabad","3, 4 BHK Apartments","Dec, 2022"
hyderabad,1.5 Cr - 1.85 Cr,EMI starts at 1.08 Lacs,Sri Aditya Athena,"Shaikpet, Hyderabad",3 BHK Apartment,"Dec, 2023"
hyderabad,88.52 L,EMI starts at 51.7 K,Anuhar Sunny Side,"Alkapur Township, Hyderabad",3 BHK Apartment,"Feb, 2020"
hyderabad,20.4 L - 2.07 Cr,EMI starts at 1.21 Lacs,Greenhome English County,"Thimmapur, Hyderabad",Residential Plots,"Apr, 2025"
hyderabad,10.72 L - 17.35 L,EMI starts at 10.8 K,Varistha Sri Krishna Enclave,"Sadashivpet, Hyderabad",Residential Plots,Ready to Move
hyderabad,40.61 L - 75.0 L,EMI starts at 43.8 K,Maram Garlapati Homes,"Adibhatla, Hyderabad","2, 3 BHK Apartments","Mar, 2025"
hyderabad,14.1 L - 25.0 L,EMI starts at 15.5 K,Akshita Golden Pride,"Mansanpally, Hyderabad",Residential Plots,"Feb, 2020"
hyderabad,38.42 L - 87.19 L,EMI starts at 50.9 K,Sandstone Eternity,"Patancheru, Hyderabad",Residential Plots,Ready to Move
hyderabad,2.33 Cr - 3.13 Cr,EMI starts at 1.82 Lacs,Halcyon Homes,"Osman Nagar, Hyderabad","4, 5 BHK Villas","Dec, 2024"
hyderabad,69.6 L - 1.09 Cr,EMI starts at 63.8 K,RR Signature,"Manchirevula, Hyderabad","2, 3 BHK Apartments","Dec, 2022"
hyderabad,15.72 L - 25.49 L,EMI starts at 15.8 K,Akshita Golden Breeze,"Maheshwaram, Hyderabad",Residential Plots,"Sep, 2020"
hyderabad,1.24 Cr - 1.96 Cr,EMI starts at 1.14 Lacs,Omsree Signet,"Yapral, Hyderabad","3, 4 BHK Apartments","Jun, 2021"
hyderabad,3.1 Cr - 4.33 Cr,EMI starts at 2.53 Lacs,Vessella Woods,"Serilingampally, Hyderabad",4 BHK Villa,"Aug, 2020"
hyderabad,2.5 Cr,EMI starts at 1.46 Lacs
hyderabad,1.03 Cr,EMI starts at 60.2 K
hyderabad,52.0 L,EMI starts at 32.4 K
hyderabad,85.0 L,EMI starts at 49.6 K
hyderabad,1.4 Cr,EMI starts at 81.8 K
hyderabad,36.0 L,EMI starts at 22.4 K
hyderabad,2.32 Cr,EMI starts at 1.35 Lacs
hyderabad,60.0 L,EMI starts at 37.4 K
hyderabad,1.07 Cr,EMI starts at 62.7 K
hyderabad,1.65 Cr,EMI starts at 96.4 K
hyderabad,1.36 Cr,EMI starts at 79.5 K
hyderabad,1.4 Cr,EMI starts at 81.8 K
hyderabad,38.0 L,EMI starts at 23.6 K
hyderabad,72.0 L,EMI starts at 44.9 K
hyderabad,49.53 L - 79.21 L,EMI starts at 46.3 K,Lotus Park,"Kondapur, Hyderabad","2, 3 BHK Independent Floor, Apartments",Ready to Move
gurgaon,4.1 Cr,EMI starts at 2.39 Lacs
gurgaon,5.0 Cr,EMI starts at 2.92 Lacs
gurgaon,2.0 Cr,EMI starts at 1.16 Lacs
gurgaon,2.1 Cr,EMI starts at 1.22 Lacs
gurgaon,45.0 L,EMI starts at 28 K
gurgaon,46 L - 52.0 L,EMI starts at 32.4 K,Sagar Homes - IV,"Sector 105, Gurgaon","2, 3 BHK Apartment, Bungalows",Ready to Move
gurgaon,29.0 L - 60.0 L,EMI starts at 37.4 K,Sagar Homes,"Sector 105, Gurgaon","1, 2 BHK Villa, Bungalows",Ready to Move
gurgaon,14 L - 52.0 L,EMI starts at 32.4 K,Sagar Homes - V,"Sector 105, Gurgaon","1, 2, 3 BHK Apartment, Bungalows",Ready to Move
gurgaon,26 L - 45 L,EMI starts at 28 K,Sagar Homes - III,"Sector 105, Gurgaon","1, 2 BHK Apartment, Bungalows",Ready to Move
gurgaon,4.5 Cr,EMI starts at 2.63 Lacs,71 Southend,"Sector 49, Gurgaon",3 BHK Bungalow,Ready to Move
gurgaon,3.0 Cr,EMI starts at 1.75 Lacs,FND Bungalow,"Sector 40, Gurgaon",3 BHK Bungalow,Ready to Move
gurgaon,1.05 Cr,EMI starts at 61.3 K,Gaurav GS-36 MT,"Sector 47, Gurgaon",4 BHK Bungalow,Ready to Move
gurgaon,1.05 Cr,EMI starts at 61.3 K,GS - 89 MT,"Sector 47, Gurgaon",4 BHK Bungalow,Ready to Move
gurgaon,3.5 Cr,EMI starts at 2.04 Lacs,Sanjay Arora 83 Southend,"Sector 49, Gurgaon",3 BHK Bungalow,Ready to Move
gurgaon,29.0 L,EMI starts at 18 K,Sagar Homes - X,"Sector 14, Gurgaon",1 BHK Bungalow,Ready to Move
gurgaon,45 L - 65 L,EMI starts at 40.5 K,SSG Yash Apartment 3,"Sector 8, Gurgaon","2, 3 BHK Apartments","Mar, 2020"
gurgaon,1.93 Cr - 10.82 Cr,EMI starts at 6.32 Lacs,Ambience Creacions,"Sector 22, Gurgaon","2, 3, 4, 5 BHK Apartment, Penthouses","Mar, 2020"
gurgaon,1.29 Cr - 1.35 Cr,EMI starts at 79.1 K,DLF The Skycourt,"Sector 86, Gurgaon",3 BHK Apartment,Ready to Move
gurgaon,1.15 Cr - 1.45 Cr,EMI starts at 84.7 K,Bestech Park View Sanskruti,"Sector 92, Gurgaon","3, 4 BHK Apartments",Ready to Move
gurgaon,4.59 Cr - 11.42 Cr,EMI starts at 6.67 Lacs,DLF The Crest,"Sector 54, Gurgaon","3, 4, 5 BHK Apartment, Penthouses","May, 2018"
gurgaon,1.81 Cr - 5.18 Cr,EMI starts at 3.02 Lacs,M3M Merlin,"Sector 67, Gurgaon","3, 4 BHK Apartment, Penthouses",Ready to Move
gurgaon,2.83 Cr - 14.35 Cr,EMI starts at 8.39 Lacs,Ireo The Grand Arch,"Sector 58, Gurgaon","3, 5.5 BHK Apartment, Penthouses",Ready to Move
gurgaon,1.93 Cr - 7.48 Cr,EMI starts at 4.37 Lacs,Experion Windchants,"Sector 112, Gurgaon","2.5, 3, 4, 5, 5.5 BHK Apartment, Penthouses","Aug, 2019"
gurgaon,2.16 Cr - 4.31 Cr,EMI starts at 2.52 Lacs,Vatika Sovereign Next,"Sector 82A, Gurgaon","3, 4 BHK Apartments","Mar, 2021"
gurgaon,1.5 Cr - 2.4 Cr,EMI starts at 1.4 Lacs,DLF The Ultima,"Sector 81, Gurgaon","3, 4 BHK Apartments",Ready to Move
gurgaon,1.31 Cr,EMI starts at 76.3 K,Whitehousz Floors 2,"Sector 52, Gurgaon",3 BHK Apartment,"Dec, 2018"
gurgaon,55 L,EMI starts at 34.3 K,Bharti Homes,"Sector 7, Gurgaon",2 BHK Apartment,Ready to Move
gurgaon,1.65 Cr,EMI starts at 96.4 K,Whitehousz Floors 14,"Sector 49, Gurgaon",4 BHK Apartment,Ready to Move
gurgaon,5.5 Cr,EMI starts at 3.21 Lacs,Tata Housing Primanti Vertillas,"Sector 72, Gurgaon",4 BHK Villa,Ready to Move
gurgaon,2.25 Cr,EMI starts at 1.31 Lacs,Whitehousz Floors 4,"Sector 50, Gurgaon",4.5 BHK Apartment,"Dec, 2018"
gurgaon,2.83 Cr - 14.35 Cr,EMI starts at 8.39 Lacs,Ireo The Grand Arch,"Sector 58, Gurgaon","3, 5.5 BHK Apartment, Penthouses",Ready to Move
gurgaon,5.5 Cr,EMI starts at 3.21 Lacs,Tata Housing Primanti Vertillas,"Sector 72, Gurgaon",4 BHK Villa,Ready to Move
gurgaon,3.49 Cr - 14.72 Cr,EMI starts at 8.6 Lacs,M3M Golf Estate,"Sector 65, Gurgaon","3, 3.5, 4, 5 BHK Apartment, Penthouses",Ready to Move
gurgaon,14.8 L - 18.52 L,EMI starts at 11.5 K,AVL 36 Gurgaon,"Sector 36A, Gurgaon",1 BHK Apartment,"Dec, 2019"
gurgaon,2.08 Cr - 6.21 Cr,EMI starts at 3.62 Lacs,TATA Primanti,"Sector 72, Gurgaon","3, 4, 5, 5.5 BHK Apartment, Penthouses",Ready to Move
gurgaon,12.75 L - 17.73 L,EMI starts at 11 K,MVN Athens Sohna,"sector 5, Sohna, Gurgaon","1, 2 BHK Apartments",Ready to Move
gurgaon,19.61 L - 19.97 L,EMI starts at 12.4 K,GLS Arawali Homes,"Sector 4, Sohna",2 BHK Apartment,"Sep, 2019"
gurgaon,13.36 L - 25.84 L,EMI starts at 16.1 K,Signature Orchard Avenue,"Sector 93, Gurgaon","1, 1.5, 2, 3 BHK Apartments","May, 2020"
gurgaon,1.09 Cr - 1.6 Cr,EMI starts at 93.5 K,Godrej Summit,"Sector 104, Gurgaon","3, 4, 4.5 BHK Apartments",Ready to Move
gurgaon,1.37 Cr - 3.19 Cr,EMI starts at 1.86 Lacs,Ireo The Corridors,"Sector 67, Gurgaon","2, 2.5, 3, 3.5, 4, 4.5 BHK Apartments",Ready to Move
gurgaon,1.57 Cr - 3.37 Cr,EMI starts at 1.97 Lacs,DLF Garden City Plots,"Sector 91, Gurgaon",Residential Plots,Ready to Move
gurgaon,1.1 Cr - 1.4 Cr,EMI starts at 81.8 K,Tulip Violet,"Sector 69, Gurgaon","3, 4 BHK Apartments",Ready to Move
gurgaon,17.32 L - 23.22 L,EMI starts at 14.4 K,Signature The Serenas,"Bhondsi, Gurgaon","1, 2, 2.5 BHK Apartments","Jan, 2021"
gurgaon,25.71 L - 30.5 L,EMI starts at 19 K,Apex Our Homes,"Sector 37C, Gurgaon",2 BHK Apartment,"Dec, 2019"
gurgaon,58 L,EMI starts at 36.1 K,CHD Y Suites,"Bhondsi, Gurgaon","1 BHK Serviced Apartment, Apartment","Jul, 2021"
gurgaon,4.59 Cr - 11.42 Cr,EMI starts at 6.67 Lacs,DLF The Crest,"Sector 54, Gurgaon","3, 4, 5 BHK Apartment, Penthouses","May, 2018"
gurgaon,1.92 Cr - 3.22 Cr,EMI starts at 1.88 Lacs,Bellavista Towers,"Sector 48, Gurgaon","Studio, 1 BHK Apartment, Studio Apartments","Oct, 2021"
gurgaon,4.01 Cr - 6.12 Cr,EMI starts at 3.57 Lacs,Suncity Platinum Towers,"Sushant Lok I, Gurgaon","3, 4 BHK Apartments","Dec, 2021"
gurgaon,3.79 Cr,EMI starts at 2.21 Lacs,Sobha International City - Duplex Villa,"Sector 109, Gurgaon",3 BHK Villa,"Jul, 2019"
gurgaon,11.65 Cr - 19.6 Cr,EMI starts at 11.45 Lacs,DLF Magnolias,"Sector 42, Gurgaon","5, 5.5 BHK Apartments",Ready to Move
gurgaon,2.2 Cr - 3.56 Cr,EMI starts at 2.08 Lacs,Conscient Hines Elevate,"Sector 59, Gurgaon","3, 4 BHK Apartments","Dec, 2022"
gurgaon,5.2 Cr - 9.3 Cr,EMI starts at 5.43 Lacs,Trump Tower,Sector 65,"3, 4 BHK Apartments","Mar, 2023"
gurgaon,4.33 Cr - 7.63 Cr,EMI starts at 4.46 Lacs,Sobha International City,"Sector 106, Gurgaon","5+, 4, 5 BHK Villa, Row Houses",Ready to Move
gurgaon,1.4 Cr,EMI starts at 81.8 K,The Home Solutions Floors - 5,"Sector 55, Gurgaon",1 BHK Independent Floor,Ready to Move
gurgaon,3.1 Cr - 8.45 Cr,EMI starts at 4.93 Lacs,Vipul Aarohan,"Sector 53, Gurgaon","3, 5 BHK Apartments","Dec, 2020"
gurgaon,3.54 Cr - 12.48 Cr,EMI starts at 7.29 Lacs,Unitech Espace Premiere,"Sector 71, Gurgaon","3, 4, 6 BHK Villas",Under Construction
gurgaon,6.5 Cr,EMI starts at 3.8 Lacs,Angad Floors - 4,"DLF Phase 3, Gurgaon",5 BHK Independent Floor,Ready to Move
gurgaon,5.7 Cr - 13.07 Cr,EMI starts at 7.64 Lacs,Ireo Gurgaon Hills,"Gwal Pahari, New Delhi","3.5, 4.5, 5 BHK Apartments",Ready to Move
gurgaon,5.7 Cr - 9.35 Cr,EMI starts at 5.46 Lacs,Silverglades ITC The Laburnum,"Sushant Lok I, Gurgaon","3, 4 BHK Apartments",Ready to Move
gurgaon,3.5 Cr,EMI starts at 2.04 Lacs,Fair Property Floors - 3,"Sector 44, Gurgaon",2 BHK Independent Floor,Ready to Move
gurgaon,1.13 Cr - 1.23 Cr,EMI starts at 71.9 K,Emaar Palm Heights,"Sector 77, Gurgaon",3 BHK Apartment,"Aug, 2022"
gurgaon,21.66 L - 25.35 L,EMI starts at 15.8 K,MRG The Meridian,"Sector 89, Gurgaon",2 BHK Apartment,"Sep, 2022"
gurgaon,75.4 L - 1.29 Cr,EMI starts at 75.4 K,Umang Monsoon Breeze Phase 2,"Sector 78, Gurgaon","2, 3, 4 BHK Apartments","Dec, 2020"
gurgaon,75 L - 2.64 Cr,EMI starts at 1.54 Lacs,Mapsko Casa Bella,"Sector 82, Gurgaon","3, 4 BHK Apartments",Ready to Move
gurgaon,73.63 L - 83.13 L,EMI starts at 48.6 K,ATS Grandstand,"Sector 99A, Gurgaon",3 BHK Apartment,"Dec, 2020"
gurgaon,21.97 L - 26.15 L,EMI starts at 16.3 K,Signature Orchard Avenue 2,"Sector 93, Gurgaon","2, 3 BHK Apartments","Dec, 2022"
gurgaon,Price on Request,Tulsiani Easy in Homes,"Bhondsi, Gurgaon","1, 2 BHK Apartments","Dec, 2019"
gurgaon,34 L - 67 L,EMI starts at 41.7 K,Signature Global Park,"Sector 36 Sohna, Gurgaon","1.5, 2, 2.5, 3 BHK Apartments","Aug, 2023"
gurgaon,23.63 L - 24.44 L,EMI starts at 15.2 K,Pyramid Pride,"Sector 76, Gurgaon",2 BHK Apartment,"Jun, 2023"
gurgaon,23.44 L - 25.14 L,EMI starts at 15.6 K,MRG Ultimus,"Sector 90, Gurgaon",2 BHK Apartment,"Dec, 2023"
gurgaon,23.84 L - 24.17 L,EMI starts at 15 K,Signature Global Aspire,"Sector 95, Gurgaon",2 BHK Apartment,"Oct, 2023"
gurgaon,14.8 L - 18.52 L,EMI starts at 11.5 K,AVL 36 Gurgaon,"Sector 36A, Gurgaon",1 BHK Apartment,"Dec, 2019"
gurgaon,13.6 L - 26.33 L,EMI starts at 16.4 K,ROF Alante,"Sector 108, Gurgaon","1, 3 BHK Apartments","Dec, 2022"
gurgaon,89.84 L - 1.16 Cr,EMI starts at 67.8 K,Anant Raj Maceo,"Sector 91, Gurgaon","3, 3.5, 4 BHK Apartments",Ready to Move
gurgaon,12.75 L - 17.73 L,EMI starts at 11 K,MVN Athens Sohna,"sector 5, Sohna, Gurgaon","1, 2 BHK Apartments",Ready to Move
gurgaon,4.33 Cr - 7.63 Cr,EMI starts at 4.46 Lacs,Sobha International City,"Sector 106, Gurgaon","5+, 4, 5 BHK Villa, Row Houses",Ready to Move
gurgaon,29.0 L - 4.73 Cr,EMI starts at 2.76 Lacs,Ambey Rani ARDPL Homes,"Sector 74A, Gurgaon","1, 2, 3, 3.5 BHK Row Houses",Ready to Move
gurgaon,33.75 L,EMI starts at 21 K,Bhardwaj Homes - 1,"Sector 104, Gurgaon",2 BHK Row House,Ready to Move
gurgaon,35.7 L,EMI starts at 22.2 K,Bhardwaj Homes - 2,"Sector 104, Gurgaon",2 BHK Row House,Ready to Move
gurgaon,1.07 Cr - 2.28 Cr,EMI starts at 1.33 Lacs,Krisumi Waterfall Residences,"Sector 36A, Gurgaon","2, 3 BHK Apartments","Jun, 2024"
gurgaon,1.13 Cr - 1.23 Cr,EMI starts at 71.9 K,Emaar Palm Heights,"Sector 77, Gurgaon",3 BHK Apartment,"Aug, 2022"
gurgaon,45 L - 65 L,EMI starts at 40.5 K,SSG Yash Apartment 3,"Sector 8, Gurgaon","2, 3 BHK Apartments","Mar, 2020"
gurgaon,21.66 L - 25.35 L,EMI starts at 15.8 K,MRG The Meridian,"Sector 89, Gurgaon",2 BHK Apartment,"Sep, 2022"
gurgaon,1.93 Cr - 10.82 Cr,EMI starts at 6.32 Lacs,Ambience Creacions,"Sector 22, Gurgaon","2, 3, 4, 5 BHK Apartment, Penthouses","Mar, 2020"
gurgaon,52.51 L - 70.3 L,EMI starts at 43.8 K,AIPL Joy Square,"Kadarpur, Gurgaon","Studio, 1 BHK Studio Apartment, Apartments","Dec, 2022"
gurgaon,1.23 Cr - 2.18 Cr,EMI starts at 1.27 Lacs,Sobha City,"Sector 108, Gurgaon","2, 3 BHK Apartments","Dec, 2021"
gurgaon,74.87 L - 1.15 Cr,EMI starts at 67.1 K,Hero Homes Gurgaon,"Sector 104, Gurgaon","2, 3 BHK Apartments","Nov, 2022"
gurgaon,4.01 Cr - 6.12 Cr,EMI starts at 3.57 Lacs,Suncity Platinum Towers,"Sushant Lok I, Gurgaon","3, 4 BHK Apartments","Dec, 2021"
gurgaon,1.93 Cr - 7.48 Cr,EMI starts at 4.37 Lacs,Experion Windchants,"Sector 112, Gurgaon","2.5, 3, 4, 5, 5.5 BHK Apartment, Penthouses","Aug, 2019"
gurgaon,2.16 Cr - 4.31 Cr,EMI starts at 2.52 Lacs,Vatika Sovereign Next,"Sector 82A, Gurgaon","3, 4 BHK Apartments","Mar, 2021"
gurgaon,1.06 Cr - 2.22 Cr,EMI starts at 1.29 Lacs,Godrej Meridien,"Sector 106, Gurgaon","2, 3, 4 BHK Apartments","May, 2022"
gurgaon,5.5 Cr,EMI starts at 3.21 Lacs,Tata Housing Primanti Vertillas,"Sector 72, Gurgaon",4 BHK Villa,Ready to Move
gurgaon,60.13 L - 99.62 L,EMI starts at 58.2 K,Elan Mercado,"Sector 80, Gurgaon",1 BHK Apartment,"Sep, 2022"
gurgaon,1.92 Cr - 3.22 Cr,EMI starts at 1.88 Lacs,Bellavista Towers,"Sector 48, Gurgaon","Studio, 1 BHK Apartment, Studio Apartments","Oct, 2021"
gurgaon,42.0 L,EMI starts at 26.1 K
gurgaon,1.45 Cr,EMI starts at 84.7 K
gurgaon,42.0 L,EMI starts at 26.1 K
gurgaon,1.85 Cr,EMI starts at 1.08 Lacs
gurgaon,42.0 L,EMI starts at 26.1 K
gurgaon,70.0 L - 75.0 L,EMI starts at 46.7 K,Bright Homes,"Sector 10A, Gurgaon",3 BHK Independent Floor,Ready to Move
gurgaon,1.75 Cr,EMI starts at 1.02 Lacs,Iqra Floor - 5,"Sector 38, Gurgaon",3 BHK Independent Floor,Ready to Move
gurgaon,1.4 Cr,EMI starts at 81.8 K,The Home Solutions Floors - 5,"Sector 55, Gurgaon",1 BHK Independent Floor,Ready to Move
gurgaon,40.0 L,EMI starts at 24.9 K,S.S Floor - 14,"Sector 105, Gurgaon",1 BHK Independent Floor,Ready to Move
gurgaon,60 L,EMI starts at 37.4 K,Dream Floors,"Sector 7, Gurgaon",2 BHK Independent Floor,Ready to Move
gurgaon,25.0 L,EMI starts at 15.5 K,Shri Shyam S.S Floor - 3,"Sector 3A, Gurgaon",1 BHK Independent Floor,Ready to Move
gurgaon,1.3 Cr,EMI starts at 76 K,Chanana Homes - 6,"Palam Vihar, Gurgaon",3 BHK Independent Floor,Ready to Move
gurgaon,6.5 Cr,EMI starts at 3.8 Lacs,Angad Floors - 4,"DLF Phase 3, Gurgaon",5 BHK Independent Floor,Ready to Move
gurgaon,1.6 Cr,EMI starts at 93.5 K,Gajraj Homes - 6,"Palam Vihar, Gurgaon",3 BHK Independent Floor,Ready to Move
gurgaon,1.3 Cr,EMI starts at 76 K,Flat Guru Floors - I,"Sector 51, Gurgaon",3 BHK Independent Floor,Ready to Move
ahmedabad,4.0 Cr,EMI starts at 2.33 Lacs
ahmedabad,1.35 Cr,EMI starts at 78.9 K
ahmedabad,90.0 L,EMI starts at 52.6 K
ahmedabad,2.25 Cr,EMI starts at 1.31 Lacs
ahmedabad,90.0 L,EMI starts at 52.6 K
ahmedabad,16.0 L - 1.1 Cr,EMI starts at 64.3 K,Davda Bellevue Vieraaa,"Bavla, Ahmedabad","1, 2, 3, 4 BHK Villa, Bungalow, Row Houses",Ready to Move
ahmedabad,1.85 Cr,EMI starts at 1.08 Lacs,Ashapura Divyapunj Bungalows,"Chandkheda, Ahmedabad",4 BHK Bungalow,Ready to Move
ahmedabad,2.2 Cr,EMI starts at 1.28 Lacs,Satyam Sentossa Neemland,"Zundal, Ahmedabad",3 BHK Bungalow,Ready to Move
ahmedabad,40.01 L,EMI starts at 24.9 K,Shree Gayatri Chavni 2,"Sughad, Ahmedabad",1 BHK Bungalow,Ready to Move
ahmedabad,38.0 L,EMI starts at 23.7 K,Bileshwar Tulsi Villa,"Narolgam, Ahmedabad",3 BHK Bungalow,Ready to Move
ahmedabad,60.0 L,EMI starts at 37.4 K,Shree Gayatri Chavni 1,"Sughad, Ahmedabad",1 BHK Bungalow,Ready to Move
ahmedabad,Price on Request,Madhav Raj,"Vastral, Ahmedabad",4 BHK Bungalow,Ready to Move
ahmedabad,Price on Request,Shrinivas Pride,"Bhadaj, Ahmedabad","3, 4 BHK Bungalows",Ready to Move
ahmedabad,Price on Request,Shrinivas Grand,"Bhadaj, Ahmedabad",5 BHK Bungalow,Ready to Move
ahmedabad,Price on Request,Friends Safal Greenzzz,"Bagodara, Ahmedabad",1 BHK Bungalow,Ready to Move
ahmedabad,Price on Request,Maple Tree,"Thaltej, Ahmedabad","3, 4 BHK Apartments",Ready to Move
ahmedabad,1.14 Cr - 1.69 Cr,EMI starts at 98.8 K,Ajmera And Sheetal Casa Vyoma,"Vastrapur, Ahmedabad","3, 4 BHK Apartments","Dec, 2019"
ahmedabad,44.75 L - 97.99 L,EMI starts at 57.2 K,Applewoods Sorrel,"Shela, Ahmedabad","2, 3, 4 BHK Penthouse, Apartments",Ready to Move
ahmedabad,1.15 Cr - 1.22 Cr,EMI starts at 71.4 K,Swara Sapphire,"Ambawadi, Ahmedabad",3 BHK Apartment,"Feb, 2020"
ahmedabad,16.0 L - 1.1 Cr,EMI starts at 64.3 K,Davda Bellevue Vieraaa,"Bavla, Ahmedabad","1, 2, 3, 4 BHK Villa, Bungalow, Row Houses",Ready to Move
ahmedabad,67.03 L - 99.99 L,EMI starts at 58.4 K,DEVASVA 29,"Kasindra, Ahmedabad","2, 3 BHK Villas","Sep, 2019"
ahmedabad,27.64 L - 41.23 L,EMI starts at 25.7 K,Dhairya Paradise,"Isanpur, Ahmedabad","2, 3 BHK Apartments","Mar, 2020"
ahmedabad,65.89 L - 79.52 L,EMI starts at 46.4 K,Sangath Terraces,"Sargaasan, Ahmedabad",3 BHK Apartment,Ready to Move
ahmedabad,74.99 L,EMI starts at 46.7 K,Siddhivinayak Ananta,"Kasindra, Ahmedabad",4 BHK Villa,"Mar, 2020"
ahmedabad,14.7 L - 22.04 L,EMI starts at 13.7 K,Armaan Nandanvan Heights,"Narolgam, Ahmedabad","1, 2 BHK Apartments",Ready to Move in
ahmedabad,1.85 Cr,EMI starts at 1.08 Lacs,Ashapura Divyapunj Bungalows,"Chandkheda, Ahmedabad",4 BHK Bungalow,Ready to Move
ahmedabad,33.0 L - 36.0 L,EMI starts at 22.4 K,Abhay Ratna Shine,"Chandkheda, Ahmedabad",2 BHK Apartment,Ready to Move
ahmedabad,9.72 L - 35.5 L,EMI starts at 22.1 K,Kailash Tirth Avenue,"Vatva, Ahmedabad","1, 3 BHK Villa, Apartments","Dec, 2020"
ahmedabad,18.3 L - 27.23 L,EMI starts at 16.9 K,Bhagwat Elegance,"Narolgam, Ahmedabad","2, 3 BHK Apartments","Aug, 2019"
ahmedabad,61.89 L,EMI starts at 38.5 K,Sereno Sparkles,"Shilaj, Ahmedabad",3 BHK Apartment,"Nov, 2019"
ahmedabad,44.75 L - 97.99 L,EMI starts at 57.2 K,Applewoods Sorrel,"Shela, Ahmedabad","2, 3, 4 BHK Penthouse, Apartments",Ready to Move
ahmedabad,16.0 L - 1.1 Cr,EMI starts at 64.3 K,Davda Bellevue Vieraaa,"Bavla, Ahmedabad","1, 2, 3, 4 BHK Villa, Bungalow, Row Houses",Ready to Move
ahmedabad,Price on Request,Bsafal Rethal Greens,"Rethal, Ahmedabad",Residential Plots,Ready to Move
ahmedabad,Price on Request,TATA Shubh Griha,"Vadsar, Ahmedabad","1, 1.5 BHK Apartments",Ready to Move
ahmedabad,4.5 L - 21.28 L,EMI starts at 13.2 K,Shukra Royal Woods,"Sankod, Ahmedabad",Residential Plots,Ready to Move
ahmedabad,13.75 L - 19.19 L,EMI starts at 11.9 K,Laxmi Nivas,"Narolgam, Ahmedabad","1, 2 BHK Apartments",Under Construction
ahmedabad,1.19 Cr - 3.5 Cr,EMI starts at 2.04 Lacs,Adani Water Lily,"Shantigram, Ahmedabad","3.5, 4, 4.5, 5, 5.5 BHK Apartment, Penthouses",Ready to Move
ahmedabad,7.49 L - 2.5 Cr,EMI starts at 1.46 Lacs,Sheetal Internet Village,"Changodar, Ahmedabad",Residential Plots,Ready to Move
